36,3,67,144,443,142,85,191,90,1240,6
181,175,235,116,80,58,57,201,143,36378,6
219,215,237,124,49945,211,231,164,53,80,6
219,215,237,124,49945,211,231,164,53,80,6
219,215,237,124,49945,211,231,164,53,80,6
219,215,237,124,49945,211,231,164,53,80,6
7,172,98,129,10599,177,54,88,195,80,6
95,43,223,203,49777,211,231,161,79,8081,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
58,57,179,176,49273,181,175,242,244,80,6
196,37,226,105,20719,211,231,175,194,182,6
130,17,195,201,62459,211,231,161,79,8081,6
48,1,210,201,1073,92,52,238,147,443,6
128,10,129,181,60642,71,126,5,176,9043,17
130,17,195,201,62459,211,231,161,79,8081,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,118,80,75,226,253,221,41937,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,132,80,58,57,201,239,50192,6
196,37,228,136,16743,58,57,248,66,80,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,116,80,58,57,201,143,36378,6
130,91,77,192,58300,211,231,164,53,80,6
140,192,202,69,60111,211,231,170,42,80,6
140,192,202,69,60111,211,231,170,42,80,6
140,192,202,69,60111,211,231,170,42,80,6
140,192,202,69,60111,211,231,170,42,80,6
181,175,235,132,80,58,57,201,239,50192,6
219,126,173,58,56661,36,121,241,29,80,6
83,116,167,132,50029,176,205,174,33,80,6
181,175,235,116,80,58,57,201,143,36378,6
140,192,202,69,60111,211,231,170,42,80,6
181,175,235,116,80,58,57,201,143,36378,6
140,192,202,69,60111,211,231,170,42,80,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
140,250,99,252,58170,211,231,161,79,8081,6
92,6,239,221,443,34,251,48,54,56734,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
89,131,91,242,4395,70,7,191,81,80,6
89,131,91,242,4395,70,7,191,81,80,6
89,131,91,242,4395,70,7,191,81,80,6
89,131,91,242,4395,70,7,191,81,80,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,132,80,58,57,201,239,50192,6
140,192,202,69,60111,211,231,170,42,80,6
215,74,211,245,80,189,164,121,110,52334,6
181,175,235,132,80,58,57,201,239,50192,6
215,74,211,245,80,189,164,121,110,52334,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,116,80,58,57,201,143,36378,6
143,145,125,27,57994,231,69,203,98,54680,6
143,145,125,27,57994,231,69,203,98,54680,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,132,80,58,57,201,239,50192,6
232,60,178,246,443,241,107,34,61,31716,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,116,80,58,57,201,143,36378,6
140,192,202,69,60111,211,231,170,42,80,6
140,192,202,69,60111,211,231,170,42,80,6
181,175,235,116,80,58,57,201,143,36378,6
232,60,178,75,443,131,243,160,189,14600,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,132,80,71,215,84,20,54827,6
58,57,44,130,3495,5,49,60,138,16402,17
13,13,159,173,179,13,13,159,232,56077,6
181,175,235,132,80,71,215,84,20,54827,6
43,30,166,184,6833,75,179,215,202,443,6
43,173,249,193,52318,189,129,142,66,80,6
181,175,235,132,80,71,215,84,20,54827,6
58,57,179,176,49273,181,175,242,244,80,6
159,240,89,245,211,180,225,134,13,46997,6
73,97,113,46,1935,180,225,42,87,50337,6
73,97,113,46,1935,180,225,42,87,50337,6
181,175,235,132,80,71,215,84,20,54827,6
143,145,30,161,50157,50,19,161,245,8080,6
181,175,235,132,80,71,215,84,20,54827,6
159,240,89,245,211,180,225,134,13,46997,6
151,145,177,123,1600,211,231,171,234,8080,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,132,80,71,215,84,20,54827,6
82,110,200,54,3189,50,19,161,194,80,6
159,240,89,245,211,180,225,134,13,46997,6
181,175,235,116,80,58,57,201,143,36378,6
159,240,89,245,211,180,225,134,13,46997,6
211,188,181,96,49197,75,179,10,112,443,6
181,175,235,132,80,71,215,84,20,54827,6
181,175,235,116,80,58,57,201,143,36378,6
159,240,89,245,211,180,225,134,13,46997,6
181,175,235,132,80,71,215,84,20,54827,6
181,175,235,132,80,71,215,84,20,54827,6
181,175,235,116,80,58,57,201,143,36378,6
138,29,37,238,62262,73,151,138,157,443,6
131,21,174,165,55186,211,231,170,42,80,6
179,181,179,242,56362,58,57,248,119,80,6
181,175,235,116,80,58,57,201,143,36378,6
159,240,89,245,211,180,225,134,13,46997,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
82,147,246,228,63514,177,207,8,33,3389,6
232,60,179,170,443,131,240,238,120,13848,6
159,240,89,245,211,180,225,134,13,46997,6
36,63,107,130,58199,75,179,215,154,9043,17
159,240,89,245,211,180,225,134,13,46997,6
159,240,89,245,211,180,225,134,13,46997,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
140,193,130,196,49744,211,231,164,53,80,6
181,175,235,116,80,58,57,201,143,36378,6
232,60,179,236,34270,181,0,183,104,80,6
232,60,179,236,34270,181,0,183,104,80,6
181,175,235,116,80,58,57,201,143,36378,6
25,1,127,128,43410,71,126,5,177,9043,17
140,104,29,30,25,36,225,212,245,51386,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,116,80,58,57,201,143,36378,6
181,175,235,132,80,71,215,84,20,54827,6
181,175,235,132,80,71,215,84,20,54827,6
222,107,109,227,49713,211,231,171,101,80,6
232,60,178,75,443,131,243,160,189,14600,6
56,201,35,84,49851,92,238,81,139,80,6
232,31,17,220,60806,216,19,0,169,80,6
181,175,235,132,80,71,215,84,20,54827,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,132,80,71,215,84,20,54827,6
232,60,178,75,443,131,243,160,189,14600,6
181,175,235,132,80,71,215,84,20,54827,6
181,175,235,132,80,71,215,84,20,54827,6
135,245,183,114,52369,181,168,232,53,80,6
181,175,235,132,80,71,215,84,20,54827,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,132,80,71,215,84,20,54827,6
232,60,178,75,443,131,243,160,189,14600,6
0,0,0,0,24576,0,0,0,0,0,0
181,175,235,132,80,71,215,84,20,54827,6
181,175,235,132,80,58,57,201,239,50192,6
150,212,176,92,54865,176,205,174,41,80,6
181,175,235,132,80,58,57,201,239,50192,6
232,60,178,75,443,131,243,160,189,14600,6
137,230,161,31,55147,181,0,154,85,465,6
232,60,178,75,443,131,243,160,189,14600,6
232,60,178,75,443,131,243,160,189,14600,6
181,175,235,132,80,71,215,84,20,54827,6
181,175,235,132,80,71,215,84,20,54827,6
232,60,179,235,443,141,150,115,232,49590,6
181,175,235,132,80,71,215,84,20,54827,6
232,60,178,75,443,131,243,160,189,14600,6
232,60,178,75,443,131,243,160,189,14600,6
181,175,235,132,80,71,215,84,20,54827,6
89,0,95,70,44493,211,231,170,42,80,6
243,98,113,151,80,75,224,151,218,34585,6
181,175,235,132,80,58,57,201,239,50192,6
181,175,224,84,443,39,109,242,126,19904,6
232,60,178,75,443,131,243,160,189,14600,6
232,60,178,75,443,131,243,160,189,14600,6
181,175,235,132,80,58,57,201,239,50192,6
0,0,0,0,24576,0,0,0,0,0,0
181,175,235,132,80,58,57,201,239,50192,6
181,175,235,132,80,58,57,201,239,50192,6
232,60,179,236,34270,181,0,183,104,80,6
232,60,179,236,34270,181,0,183,104,80,6
231,178,129,107,10633,50,0,117,105,443,6
243,98,113,151,80,75,224,151,218,34585,6
219,116,119,173,51516,181,168,178,26,8080,6
77,192,154,97,41839,92,37,125,116,26335,17
83,91,98,74,53306,211,231,161,79,8081,6
243,98,113,151,80,75,224,151,218,34585,6
232,60,179,246,80,131,245,73,192,57982,6
232,60,178,101,80,88,193,31,190,12494,6
83,91,98,74,53306,211,231,161,79,8081,6
181,175,235,133,80,71,85,160,16,43784,6
223,144,170,101,51078,181,168,161,170,80,6
36,63,107,155,40580,75,179,215,125,9043,17
181,158,212,170,47028,232,21,64,84,443,6
181,158,212,170,47028,232,21,64,84,443,6
58,57,179,252,59843,50,3,167,10,80,6
73,168,180,142,80,80,49,215,26,45748,6
232,31,17,103,56645,71,85,160,9,80,6
91,23,34,216,4077,176,205,141,124,80,6
91,23,34,216,4077,176,205,141,124,80,6
43,206,69,106,3451,211,231,170,42,80,6
43,206,69,106,3451,211,231,170,42,80,6
43,206,69,106,3451,211,231,170,42,80,6
43,206,69,106,3451,211,231,170,42,80,6
218,204,36,184,50710,36,225,197,138,80,6
231,154,3,159,1413,72,155,46,66,11648,6
181,175,233,22,80,58,57,201,249,61243,6
73,168,180,142,80,71,248,19,84,33988,6
181,175,233,22,80,58,57,201,249,61243,6
181,175,233,22,80,58,57,201,249,61243,6
181,175,233,22,80,58,57,201,249,61243,6
232,60,179,147,443,142,70,85,250,10366,6
222,107,99,187,54093,211,231,164,53,80,6
181,175,233,22,80,58,57,201,249,61243,6
76,179,15,5,65263,73,151,139,148,443,6
232,60,179,221,80,88,195,45,0,3301,6
49,119,154,86,54092,50,173,93,146,6890,6
215,74,211,245,80,189,164,121,110,52334,6
232,60,179,147,443,142,70,85,250,10366,6
94,44,215,74,51553,211,231,164,197,8182,6
181,175,233,22,80,58,57,201,249,61243,6
55,156,148,6,2785,80,74,172,154,80,6
181,175,233,22,80,58,57,201,249,61243,6
181,175,233,22,80,58,57,201,249,61243,6
232,60,179,236,34270,181,0,183,104,80,6
73,168,177,160,80,137,101,152,96,1680,6
181,175,224,84,443,39,109,242,119,26298,6
218,239,192,94,52914,70,15,220,69,80,6
128,113,207,203,40502,211,231,171,122,8777,6
232,60,178,90,443,131,245,97,108,15554,6
196,37,226,105,20789,211,231,175,194,182,6
76,168,101,209,35175,29,22,13,105,80,6
77,140,192,109,3074,148,186,30,189,3074,17
140,250,236,198,61880,211,231,161,79,8081,6
25,1,127,160,54787,71,126,5,177,9043,17
181,175,235,116,80,74,110,251,242,40379,6
58,57,129,146,3492,148,186,146,100,16402,17
137,82,137,221,56481,177,54,88,198,80,6
75,235,12,69,2228,232,21,93,141,443,6
151,120,70,215,17265,201,201,144,37,61266,17
143,144,114,73,12773,61,55,27,110,10501,17
36,3,67,185,64009,181,0,183,84,80,6
83,90,167,208,50897,211,231,171,101,80,6
89,129,205,71,40636,70,7,191,81,80,6
181,175,235,22,443,79,176,139,163,54293,6
211,163,30,161,7000,92,163,79,53,55845,6
36,3,67,185,64009,181,0,183,84,80,6
75,239,25,237,32785,39,119,139,109,22415,17
36,3,67,185,64009,181,0,183,84,80,6
232,60,179,181,443,180,135,222,67,52719,6
140,234,107,210,51361,148,163,17,21,8080,6
73,168,189,246,53,180,29,31,154,18733,17
90,195,40,55,3255,211,231,164,53,80,6
140,234,107,210,51361,148,163,17,21,8080,6
43,173,249,83,39813,51,67,118,221,80,6
43,173,249,83,39813,51,67,118,221,80,6
232,60,177,250,443,142,84,51,186,25367,6
186,237,209,190,1194,78,102,151,71,15606,17
73,168,177,160,80,137,101,152,96,1680,6
153,239,177,66,49961,92,219,251,179,50945,17
73,168,177,160,80,137,101,152,96,1680,6
95,212,162,26,53737,211,231,175,252,80,6
36,3,67,185,64009,181,0,183,84,80,6
73,168,177,160,80,137,101,152,96,1680,6
215,74,211,245,80,189,164,121,110,52334,6
71,212,187,123,13922,148,168,208,100,80,6
129,121,158,138,62874,92,36,237,106,80,6
215,74,211,245,80,189,164,121,110,52334,6
215,74,211,245,80,189,164,121,110,52334,6
209,0,87,58,1026,92,86,196,94,16464,17
83,90,167,208,50897,211,231,171,101,80,6
232,60,179,123,80,39,124,211,72,59967,6
181,175,235,132,80,71,184,180,123,61206,6
222,107,109,227,49713,211,231,171,101,80,6
181,175,235,132,80,71,184,180,123,61206,6
232,60,177,170,80,142,224,131,125,51377,6
181,175,235,132,80,71,184,180,123,61206,6
181,175,235,132,80,71,184,180,123,61206,6
219,211,118,14,61341,211,231,171,101,80,6
73,168,180,142,80,71,248,19,84,33988,6
56,159,190,228,50876,50,47,118,168,21888,6
77,92,229,60,49988,148,163,8,197,8080,6
159,252,165,135,46639,181,0,158,99,1455,17
223,144,77,243,51277,148,163,34,10,8080,6
232,60,178,89,443,129,198,33,227,50927,6
130,17,195,201,62459,211,231,161,79,8081,6
130,17,195,201,62459,211,231,161,79,8081,6
130,17,195,201,62459,211,231,161,79,8081,6
83,9,173,142,41686,159,183,100,202,8080,6
73,228,140,112,8100,129,43,140,122,51605,6
83,116,95,70,15061,73,38,235,86,30414,17
64,49,170,145,53,80,69,91,139,44713,17
232,60,178,89,443,129,198,33,227,50927,6
231,128,118,149,62619,162,59,10,145,1935,6
232,60,179,225,443,131,246,27,148,3986,6
232,60,178,89,443,129,198,33,227,50927,6
73,168,177,160,80,71,248,19,121,49936,6
73,168,177,160,80,71,248,19,121,49936,6
73,168,177,160,80,71,248,19,121,49936,6
73,168,177,160,80,71,248,19,121,49936,6
232,60,178,89,443,129,198,33,227,50927,6
222,107,115,117,60871,211,231,171,101,80,6
232,60,178,89,443,129,198,33,227,50927,6
140,194,148,94,54136,176,230,142,191,58548,17
49,116,224,197,51510,0,222,31,67,1062,17
232,60,178,89,443,129,198,33,227,50927,6
82,149,230,235,38823,70,73,206,103,21,6
83,157,49,245,1723,148,163,17,21,8080,6
83,91,98,74,53306,211,231,161,79,8081,6
83,91,98,74,53306,211,231,161,79,8081,6
25,96,149,177,61727,211,231,171,101,80,6
232,60,179,155,443,131,246,216,17,10255,6
75,74,95,21,3494,188,240,178,45,16402,17
191,120,12,160,57676,14,167,110,217,1485,17
136,127,48,4,22238,73,38,203,200,50444,17
40,171,133,120,60646,211,231,170,130,80,6
49,149,193,48,20002,73,235,234,87,62988,17
76,74,129,251,16956,71,231,207,64,80,6
153,231,135,101,14000,56,159,152,88,49932,6
128,113,207,203,40502,211,231,171,122,8777,6
128,113,207,203,40502,211,231,171,122,8777,6
128,113,207,203,40502,211,231,171,122,8777,6
83,90,167,208,50897,211,231,171,101,80,6
232,60,179,155,443,131,246,216,17,10255,6
215,74,154,217,37661,92,238,90,122,636,6
181,175,224,39,47612,199,174,53,50,80,6
209,2,245,104,61541,211,231,175,252,80,6
91,144,48,113,59632,211,231,161,79,8081,6
186,237,209,199,80,49,132,135,194,12177,6
132,42,42,10,56334,71,126,5,169,9043,17
43,30,195,126,48712,75,179,215,202,443,6
218,205,236,117,1407,181,168,230,170,80,6
159,252,235,45,60644,71,199,4,90,80,6
232,60,179,144,80,131,243,40,213,49233,6
73,168,177,160,80,137,101,152,96,1680,6
181,175,235,22,443,79,176,139,163,54293,6
130,135,240,51,59622,231,176,254,221,16465,17
48,45,175,200,56774,92,185,156,47,80,6
231,178,253,237,2007,75,179,114,206,80,6
181,175,235,132,80,181,0,120,4,58240,6
76,209,243,122,18878,211,231,161,186,53,17
181,175,235,132,80,181,0,120,4,58240,6
181,175,235,132,80,181,0,120,4,58240,6
191,120,12,174,51180,232,58,56,24,1485,17
139,140,25,123,54790,211,231,170,69,80,6
139,140,25,123,54790,211,231,170,69,80,6
181,175,235,132,80,181,0,120,4,58240,6
232,60,179,245,80,131,243,159,219,13046,6
229,126,233,231,39421,36,225,242,42,8080,6
229,126,233,231,39421,36,225,242,42,8080,6
36,62,7,142,35306,71,126,5,159,9043,17
43,173,249,234,56480,176,218,185,226,80,6
181,175,235,132,80,181,0,120,4,58240,6
232,60,179,245,80,131,243,159,219,13046,6
181,175,235,132,80,181,0,120,4,58240,6
136,124,110,116,52883,50,173,3,13,16471,17
143,251,47,188,1907,70,7,191,81,80,6
181,175,235,102,80,181,0,153,163,41098,6
88,166,143,86,23356,36,225,122,26,8080,6
231,128,118,149,62619,162,59,10,145,1935,6
191,120,12,175,62258,232,35,9,3,1485,17
179,158,147,118,36572,179,231,228,111,5647,6
181,175,235,132,80,181,0,120,4,58240,6
151,250,26,170,63938,211,231,161,79,8081,6
182,103,127,107,35187,92,52,238,137,443,6
41,35,141,10,17876,92,47,213,116,22,6
181,175,235,132,80,181,0,120,4,58240,6
181,175,235,132,80,181,0,120,4,58240,6
89,131,91,242,4395,70,7,191,81,80,6
89,131,91,242,4395,70,7,191,81,80,6
181,175,235,132,80,181,0,120,4,58240,6
229,195,134,55,54568,36,225,122,26,8080,6
43,237,21,24,58554,211,231,170,122,80,6
43,237,21,24,58554,211,231,170,122,80,6
181,175,235,132,80,181,0,120,4,58240,6
36,3,67,178,59500,74,110,251,26,80,6
90,59,219,11,62090,211,231,171,101,80,6
139,140,25,123,54790,211,231,170,69,80,6
139,140,25,123,54790,211,231,170,69,80,6
181,175,235,132,80,181,0,120,4,58240,6
75,226,129,72,443,141,146,89,116,4811,6
181,175,235,132,80,181,0,120,4,58240,6
41,35,141,10,17876,92,47,213,116,22,6
41,35,141,10,17876,92,47,213,116,22,6
223,144,66,189,1187,50,19,250,170,8080,6
181,175,235,132,80,181,0,120,4,58240,6
181,175,235,132,80,181,0,120,4,58240,6
181,175,235,132,80,181,0,120,4,58240,6
181,175,235,132,80,181,0,120,4,58240,6
181,175,235,132,80,181,0,120,4,58240,6
137,230,161,31,55147,181,0,154,85,465,6
73,168,180,142,80,148,161,199,177,34759,6
73,168,180,142,80,148,161,199,177,34759,6
73,168,180,142,80,180,238,40,162,53961,6
73,168,180,142,80,148,161,199,177,34759,6
25,1,125,74,3489,188,240,56,226,16402,17
137,243,238,145,1584,211,231,164,53,80,6
137,243,238,145,1584,211,231,164,53,80,6
73,168,180,142,80,180,238,40,162,53961,6
73,168,180,142,80,180,238,40,162,53961,6
73,168,180,142,80,180,238,40,162,53961,6
181,175,235,132,80,181,0,120,4,58240,6
215,74,133,186,49621,181,4,84,87,7001,6
137,243,238,145,1584,211,231,164,53,80,6
137,243,238,145,1584,211,231,164,53,80,6
